time,soc_true,soc_kf,soc_fgo
730,0.759879,0.757908,0.834772
731,0.759788,0.757816,0.834678
732,0.759716,0.75772,0.834578
733,0.759634,0.757645,0.834498
734,0.759601,0.757559,0.834407
735,0.759582,0.757524,0.83437
736,0.75956,0.757504,0.834352
737,0.759485,0.75748,0.834332
738,0.75945,0.757402,0.834256
739,0.759395,0.757366,0.834225
740,0.75935,0.757307,0.834171
741,0.759291,0.75726,0.83413
742,0.7592,0.757199,0.834073
743,0.759168,0.757103,0.833981
744,0.759132,0.757069,0.833953
745,0.759079,0.757031,0.833922
746,0.759059,0.756976,0.833874
747,0.758986,0.756955,0.833863
748,0.758962,0.756878,0.833794
749,0.758921,0.756853,0.833779
750,0.758895,0.756811,0.833746
751,0.75887,0.756783,0.83373
752,0.758844,0.756756,0.833716
753,0.758818,0.756729,0.833701
754,0.758752,0.756702,0.833687
755,0.758671,0.756633,0.833628
756,0.758599,0.756548,0.833549
757,0.758548,0.756472,0.833478
758,0.758482,0.756418,0.833428
759,0.758401,0.756349,0.833361
760,0.758316,0.756265,0.833276
761,0.758281,0.756175,0.833183
762,0.758241,0.756138,0.833146
763,0.758156,0.756096,0.833103
764,0.758081,0.756007,0.833012
765,0.75803,0.755928,0.832929
766,0.757962,0.755874,0.832872
767,0.75792,0.755803,0.832798
768,0.757836,0.755759,0.832752
769,0.75781,0.755671,0.832659
770,0.757718,0.755643,0.832631
771,0.757647,0.755547,0.832531
772,0.757604,0.755473,0.832454
773,0.757573,0.755427,0.832407
774,0.757532,0.755395,0.832376
775,0.757474,0.755352,0.832336
776,0.757437,0.75529,0.832277
777,0.757406,0.755252,0.832242
778,0.75735,0.755219,0.832216
779,0.757299,0.75516,0.832162
780,0.757222,0.755107,0.832115
781,0.75717,0.755026,0.832038
782,0.757103,0.754972,0.831988
783,0.757017,0.754901,0.831921
784,0.756966,0.754811,0.831833
785,0.756941,0.754757,0.831783
786,0.756889,0.754731,0.831763
787,0.756869,0.754677,0.831715
788,0.756842,0.754656,0.831703
789,0.756805,0.754627,0.831685
790,0.756759,0.754588,0.831657
791,0.756706,0.754539,0.831619
792,0.756646,0.754484,0.831574
793,0.75661,0.754421,0.83152
794,0.756581,0.754384,0.831491
795,0.756551,0.754353,0.83147
796,0.756499,0.754321,0.83145
797,0.756423,0.754267,0.831405
798,0.756344,0.754187,0.831331
799,0.75629,0.754104,0.831251
800,0.756255,0.754048,0.831199
801,0.756229,0.754011,0.831165
802,0.756152,0.753983,0.831143
803,0.756112,0.753902,0.831063
804,0.756044,0.753861,0.831024
805,0.755965,0.753789,0.830953
806,0.755922,0.753706,0.830868
807,0.755857,0.753661,0.830821
808,0.75582,0.753592,0.83075
809,0.755736,0.753554,0.830709
810,0.755688,0.753466,0.830617
811,0.75562,0.753415,0.830562
812,0.755584,0.753344,0.830485
813,0.755556,0.753307,0.830443
814,0.755514,0.753277,0.830411
815,0.75548,0.753232,0.830363
